Orthogroup	cleaned_Carassius_auratus.ASM336829v1.pep.all	cleaned_Cyprinus_carpio_carpio.Cypcar_WagV4.0.pep.all	cleaned_Larimichthys_crocea.L_crocea_2.0.pep.all	cleaned_Oryzias_sinensis.ASM858656v1.pep.all	cleaned_Sinocyclocheilus_anshuiensis.SAMN03320099.WGS_v1.1.pep.all	cleaned_Sinocyclocheilus_grahami.SAMN03320097.WGS_v1.1.pep.all	Total
OG0007424	3	5	1	2	4	8	23
OG0007425	4	8	3	1	3	4	23
OG0007426	6	6	3	3	4	1	23
OG0007427	4	2	3	6	4	4	23
OG0007428	23	0	0	0	0	0	23
OG0007429	5	6	1	2	5	4	23
OG0007430	7	6	1	1	5	3	23
OG0007431	4	4	5	4	2	4	23
OG0007432	4	5	0	1	7	6	23
OG0007433	2	3	6	1	5	6	23
OG0007434	2	9	1	3	4	4	23
OG0007435	7	6	1	1	6	2	23
OG0007436	5	6	2	1	5	4	23
OG0007437	5	10	3	0	4	1	23
OG0007438	7	8	1	0	4	3	23
OG0007439	3	3	1	1	6	9	23
OG0007440	8	3	4	4	2	2	23
OG0007441	2	7	4	2	5	3	23
OG0007442	6	6	3	1	3	4	23
OG0007443	4	6	2	1	6	4	23
OG0007444	1	6	0	0	3	13	23
OG0007445	2	4	8	4	3	2	23
OG0007446	3	8	3	3	2	4	23
OG0007447	9	3	2	2	4	3	23
OG0007448	4	4	2	3	4	6	23
OG0007449	6	4	2	2	5	4	23
OG0007450	7	2	0	0	5	9	23
OG0007451	2	6	4	1	2	8	23
OG0007452	3	8	0	0	2	10	23
OG0007453	3	5	2	3	5	5	23
OG0007454	4	5	1	3	5	5	23
OG0007455	5	4	0	0	7	7	23
OG0007456	7	6	2	1	3	4	23
OG0007457	8	7	1	0	4	3	23
OG0007458	5	7	2	2	4	3	23
OG0007459	5	4	1	1	5	7	23
OG0007460	10	4	1	1	4	3	23
OG0007461	4	6	3	2	4	4	23
OG0007462	3	5	3	2	5	5	23
OG0007463	7	5	3	1	2	5	23
OG0007464	4	5	3	2	4	5	23
OG0007465	11	5	1	2	2	2	23
OG0007466	3	5	4	4	3	4	23
OG0007467	6	9	1	1	3	3	23
OG0007468	6	5	3	3	2	4	23
OG0007469	5	6	0	0	5	7	23
OG0007470	3	11	2	1	3	3	23
OG0007471	7	6	3	3	1	3	23
OG0007472	5	6	2	1	4	5	23
OG0007473	5	4	4	3	4	3	23
OG0007474	10	3	1	0	5	4	23
OG0007475	7	4	4	0	6	2	23
OG0007476	6	4	1	1	5	6	23
OG0007477	4	4	1	4	7	3	23
OG0007478	4	5	1	1	6	6	23
OG0007479	7	10	1	0	2	3	23
OG0007480	7	6	0	0	7	3	23
OG0007481	4	9	1	2	4	3	23
OG0007482	5	5	3	4	2	4	23
OG0007483	8	7	1	0	2	5	23
OG0007484	3	9	1	1	3	6	23
OG0007485	3	7	1	0	4	8	23
OG0007486	3	5	3	5	2	5	23
OG0007487	4	7	1	1	4	6	23
OG0007488	8	10	1	1	2	1	23
OG0007489	6	5	3	2	3	4	23
OG0007490	4	5	1	2	5	6	23
OG0007491	8	6	2	1	3	3	23
OG0007492	6	6	4	1	3	3	23
OG0007493	5	7	1	1	4	5	23
OG0007494	8	1	1	1	9	3	23
OG0007495	6	9	0	0	4	4	23
OG0007496	3	6	2	2	1	9	23
OG0007497	1	2	0	0	10	10	23
OG0007498	6	10	0	0	5	2	23
OG0007499	2	8	3	2	4	4	23
OG0007500	4	5	2	2	5	5	23
OG0007501	2	14	1	1	3	2	23
OG0007502	3	8	2	3	3	4	23
OG0007503	4	7	2	5	1	4	23
OG0007504	12	6	0	0	4	1	23
OG0007505	4	5	2	4	3	5	23
OG0007506	5	4	3	0	4	7	23
OG0007507	6	6	2	2	4	3	23
OG0007508	5	8	3	0	4	3	23
OG0007509	4	6	2	2	4	5	23
OG0007510	5	6	3	2	4	3	23
OG0007511	3	6	5	0	7	2	23
OG0007512	7	5	1	1	4	5	23
OG0007513	4	6	3	1	3	6	23
OG0007514	5	8	1	2	3	4	23
OG0007515	4	7	2	2	4	4	23
OG0007516	7	6	0	0	6	4	23
OG0007517	7	7	3	2	3	1	23
OG0007518	5	8	1	2	4	3	23
OG0007519	6	12	0	0	3	2	23
OG0007520	4	4	1	2	5	7	23
OG0007521	4	6	4	4	3	2	23
OG0007522	3	3	1	10	2	4	23
OG0007523	7	7	2	3	2	2	23
OG0007524	7	8	0	0	1	7	23
OG0007525	5	4	5	4	3	2	23
OG0007526	7	5	4	2	4	1	23
OG0007527	8	5	1	2	5	2	23
OG0007528	7	5	3	3	2	3	23
OG0007529	3	2	3	4	5	6	23
OG0007530	3	5	1	3	6	5	23
OG0007531	3	5	2	2	6	5	23
OG0007532	8	3	2	3	3	4	23
OG0007533	6	3	4	2	3	5	23
OG0007534	9	5	2	1	2	4	23
OG0007535	3	14	1	0	4	1	23
OG0007536	3	6	2	2	5	5	23
OG0007537	4	5	4	4	2	4	23
OG0007538	6	6	2	1	5	3	23
OG0007539	5	6	3	2	2	5	23
OG0007540	8	7	2	2	2	2	23
OG0007541	4	7	2	2	4	4	23
OG0007542	6	6	3	2	2	4	23
OG0007543	5	4	4	2	4	4	23
OG0007544	6	8	1	2	2	4	23
OG0007545	4	4	2	3	5	5	23
OG0007546	6	7	1	1	4	4	23
OG0007547	3	10	2	2	2	4	23
OG0007548	5	3	2	3	7	3	23
OG0007549	4	3	5	2	5	4	23
OG0007550	4	6	1	2	4	6	23
OG0007551	3	2	3	3	6	6	23
OG0007552	6	9	3	2	2	1	23
OG0007553	7	5	4	1	2	4	23
OG0007554	4	4	3	2	4	6	23
OG0007555	4	6	2	3	5	3	23
OG0007556	3	8	1	2	3	6	23
OG0007557	4	3	3	4	5	4	23
OG0007558	3	6	2	4	5	3	23
OG0007559	7	6	1	1	3	5	23
OG0007560	3	7	3	4	3	3	23
OG0007561	5	5	2	2	5	4	23
OG0007562	8	7	1	1	3	3	23
OG0007563	8	7	2	2	3	1	23
OG0007564	5	7	6	1	1	3	23
OG0007565	3	5	2	3	7	3	23
OG0007566	7	6	3	1	4	2	23
OG0007567	5	9	2	3	2	2	23
OG0007568	3	6	5	1	5	3	23
OG0007569	4	7	1	1	8	2	23
OG0007570	2	11	2	2	4	2	23
OG0007571	3	7	3	2	4	4	23
OG0007572	4	5	2	3	4	5	23
OG0007573	5	7	2	1	4	4	23
OG0007574	4	6	2	3	4	4	23
OG0007575	5	6	3	5	2	2	23
OG0007576	6	5	3	3	4	2	23
OG0007577	5	3	2	2	5	6	23
OG0007578	4	5	3	0	8	3	23
OG0007579	5	13	0	0	2	3	23
OG0007580	8	10	0	0	3	2	23
OG0007581	6	5	3	3	3	3	23
OG0007582	3	8	5	3	3	1	23
OG0007583	5	7	3	5	1	2	23
OG0007584	2	4	1	5	5	6	23
OG0007585	2	12	1	1	3	4	23
OG0007586	1	4	4	3	5	6	23
OG0007587	4	5	1	4	5	4	23
OG0007588	3	5	2	4	4	5	23
OG0007589	4	2	6	6	3	2	23
OG0007590	4	7	2	3	2	5	23
OG0007591	5	7	2	1	3	5	23
OG0007592	5	6	1	2	4	5	23
OG0007593	7	3	2	2	6	3	23
OG0007594	6	6	2	2	4	3	23
OG0007595	3	6	2	2	2	8	23
OG0007596	5	4	2	3	6	3	23
OG0007597	5	7	2	2	4	3	23
OG0007598	10	2	4	5	1	1	23
OG0007599	5	6	5	3	2	2	23
OG0007600	2	6	3	5	5	2	23
OG0007601	9	2	0	2	8	2	23
OG0007602	6	6	2	2	5	2	23
OG0007603	4	5	1	3	6	4	23
OG0007604	4	6	6	5	1	1	23
OG0007605	3	10	1	2	5	2	23
OG0007606	5	5	5	5	1	2	23
OG0007607	18	0	0	1	2	2	23
OG0007608	2	11	2	4	2	2	23
OG0007609	5	6	1	1	5	5	23
OG0007610	4	5	1	2	7	4	23
OG0007611	4	3	3	3	8	2	23
OG0007612	3	7	5	0	5	3	23
OG0007613	3	7	3	2	4	4	23
OG0007614	4	6	3	0	5	5	23
OG0007615	11	8	1	1	0	2	23
OG0007616	8	7	1	2	4	1	23
OG0007617	6	4	2	2	2	7	23
OG0007618	8	6	1	1	4	3	23
OG0007619	5	6	2	1	6	3	23
OG0007620	3	6	2	4	4	4	23
OG0007621	7	6	0	0	4	6	23
OG0007622	1	16	1	1	2	2	23
OG0007623	2	2	2	1	10	6	23
OG0007624	5	6	6	0	3	3	23
OG0007625	2	13	1	3	2	2	23
OG0007626	4	4	0	0	9	6	23
OG0007627	4	3	1	1	7	7	23
OG0007628	4	9	1	1	4	4	23
OG0007629	2	3	1	4	3	10	23
OG0007630	5	4	3	1	7	3	23
OG0007631	3	8	2	1	5	4	23
OG0007632	3	12	2	6	0	0	23
OG0007633	6	6	3	2	4	2	23
OG0007634	2	5	2	3	2	9	23
OG0007635	3	5	3	3	3	6	23
OG0007636	5	6	2	1	2	7	23
OG0007637	8	9	2	0	3	1	23
OG0007638	6	5	2	3	3	4	23
OG0007639	2	4	3	2	7	5	23
OG0007640	6	5	2	3	4	3	23
OG0007641	7	5	1	1	3	6	23
OG0007642	2	1	4	2	7	7	23
OG0007643	5	5	5	4	3	1	23
OG0007644	5	4	3	3	4	4	23
OG0007645	6	8	0	0	4	5	23
OG0007646	4	6	2	11	0	0	23
OG0007647	3	10	1	1	4	4	23
OG0007648	6	6	2	5	2	2	23
OG0007649	5	12	1	1	2	2	23
OG0007650	3	8	2	2	3	5	23
OG0007651	5	7	3	2	4	2	23
OG0007652	1	5	3	7	3	4	23
OG0007653	7	5	2	3	3	3	23
OG0007654	4	3	3	2	6	5	23
OG0007655	2	3	6	1	4	7	23
OG0007656	4	6	1	1	6	5	23
OG0007657	6	4	4	1	5	3	23
OG0007658	3	7	7	3	1	2	23
OG0007659	2	10	0	0	7	4	23
